#year	age	ind
1998	0	12.476066
1999	0	18.62673
2000	0	13.289745
2001	0	20.583855
2002	0	26.244937
2003	0	12.684229
2004	0	29.582367
2005	0	38.157763
2006	0	34.722557
2007	0	22.670008
2008	0	20.64922
2009	0	14.607073
2010	0	22.37237
2011	0	37.563703
2012	0	27.33911
2013	0	29.964112
2014	0	22.348323
2015	0	24.720467
2016	0	43.2534
2017	0	43.849281
2018	0	39.094593
2019	0	43.81569
2020	0	36.397234
