#This recr index was multiplied by 2000 not 1000
#  
#year	age	ind
1998	0	7.598
1999	0	11.21
2000	0	8.086
2001	0	12.86
2002	0	16.26
2003	0	8.128
2004	0	18.72
2005	0	24.232
2006	0	21.83
2007	0	14.162
2008	0	13.166
2009	0	9.344
2010	0	14.326
2011	0	23.904
2012	0	17.412
2013	0	19.05
2014	0	14.432
2015	0	15.814
2016	0	27.546
2017	0	29.89
