#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2012	2013	1994	0	9.795294118	0	1
2012	2013	1993	0	2	0	1
2012	2013	1990	0	1	0	1
2012	2014	2011	111892.4605	260.08	0.04	1
2012	2014	2010	136393.4064	1098.628597	1.953982541	1
2012	2014	2009	58245.04175	1465.370603	2.414791076	1
2012	2014	2008	80912.42031	4335.89602	8.249585312	1
2012	2014	2007	74739.15148	4422.141992	8.48637041	1
2012	2014	2006	64788.20117	5248.373797	10.36942097	1
2012	2014	2005	27222.64535	4906.987821	8.236231092	1
2012	2014	2004	9033.265773	3327.159411	6.350128449	1
2012	2014	2003	4728.174693	2565.20256	3.48938021	1
2012	2014	2002	1816.496218	1503.700486	1.826169694	1
2012	2014	2001	470.0787411	1538.173937	1.613064674	1
2012	2014	2000	198.8705649	707.923583	0.627557604	1
2012	2014	1999	0	291.1540865	0.071428571	1
2012	2014	1998	0	116.0581015	0.071428571	1
2012	2014	1997	0	232.9603169	0.164746544	1
2012	2014	1996	0	79.78773109	0.035714286	1
2012	2014	1995	0	22.60566449	0	1
2012	2014	1994	0	9.795294118	0	1
2012	2014	1993	0	2	0	1
2012	2014	1990	0	1	0	1
2012	2015	2011	126712.3727	260.08	0.04	1
2012	2015	2010	149031.8825	1098.628597	1.895148587	1
2012	2015	2009	81409.21206	1465.370603	3.773692065	1
2012	2015	2008	98679.77731	4335.89602	10.40587282	1
2012	2015	2007	91144.36014	4422.141992	9.625204137	1
2012	2015	2006	51292.70893	5248.373797	11.81913132	1
2012	2015	2005	28527.67392	4906.987821	8.248145679	1
2012	2015	2004	9132.120698	3327.159411	6.365734773	1
2012	2015	2003	5222.87404	2565.20256	4.300623388	1
2012	2015	2002	1286.342038	1503.700486	2.417148279	1
2012	2015	2001	117.5201342	1538.173937	2.351142266	1
2012	2015	2000	60.86847326	707.923583	1.061382488	1
2012	2015	1999	60.86847326	291.1540865	0.342857143	1
2012	2015	1998	0	116.0581015	0	1
2012	2015	1997	0	232.9603169	0.268202765	1
2012	2015	1996	0	79.78773109	0.085714286	1
2012	2015	1995	0	22.60566449	0	1
2012	2015	1994	0	9.795294118	0	1
2012	2015	1993	0	2	0	1
2012	2015	1990	0	1	0	1
2012	2016	2011	138858.3688	260.08	0.04	1
2012	2016	2010	133610.5414	1098.628597	1.294943639	1
2012	2016	2009	59664.66319	1465.370603	2.380374669	1
2012	2016	2008	67027.5908	4335.89602	6.712347602	1
2012	2016	2007	52918.96532	4422.141992	5.828109116	1
2012	2016	2006	44488.12045	5248.373797	5.347456856	1
2012	2016	2005	18055.93919	4906.987821	5.279804095	1
2012	2016	2004	10736.99619	3327.159411	2.610899354	1
2012	2016	2003	2000.418805	2565.20256	1.197591878	1
2012	2016	2002	2443.421761	1503.700486	0.491932773	1
2012	2016	2001	895.4061333	1538.173937	0.776540018	1
2012	2016	2000	335.23062	707.923583	0.04	1
2012	2016	1999	191.3970055	291.1540865	0	1
2012	2016	1998	0	116.0581015	0	1
2012	2016	1997	0	232.9603169	0	1
2012	2016	1996	0	79.78773109	0	1
2012	2016	1995	0	22.60566449	0	1
2012	2016	1994	0	9.795294118	0	1
2012	2016	1993	0	2	0	1
2012	2016	1990	0	1	0	1
2012	2017	2011	107733.3195	260.08	0	1
2012	2017	2010	92132.45101	1098.628597	1.032407407	1
2012	2017	2009	60064.37454	1465.370603	0.916729512	1
2012	2017	2008	50879.49277	4335.89602	3.252784459	1
2012	2017	2007	39882.41893	4422.141992	3.285477462	1
2012	2017	2006	23891.12435	5248.373797	4.849570644	1
2012	2017	2005	12815.99635	4906.987821	3.078738079	1
2012	2017	2004	3140.394445	3327.159411	2.150109062	1
2012	2017	2003	1811.443666	2565.20256	0.865579866	1
2012	2017	2002	276.2971895	1503.700486	0.273109244	1
2012	2017	2001	0	1538.173937	0.295494266	1
2012	2017	2000	237.646924	707.923583	0	1
2012	2017	1999	0	291.1540865	0	1
2012	2017	1998	0	116.0581015	0	1
2012	2017	1997	0	232.9603169	0	1
2012	2017	1996	0	79.78773109	0	1
2012	2017	1995	0	22.60566449	0	1
2012	2017	1994	0	9.795294118	0	1
2012	2017	1993	0	2	0	1
2012	2017	1990	0	1	0	1
2012	2018	2011	119543.6038	260.08	0	1
2012	2018	2010	108687.2391	1098.628597	0.037037037	1
2012	2018	2009	41926.20225	1465.370603	0.515585721	1
2012	2018	2008	39953.40063	4335.89602	1.994773054	1
2012	2018	2007	29140.13472	4422.141992	2.154219669	1
2012	2018	2006	17282.59917	5248.373797	2.876647818	1
2012	2018	2005	5626.355579	4906.987821	1.463774214	1
2012	2018	2004	2539.856285	3327.159411	1.245422863	1
2012	2018	2003	605.4980916	2565.20256	0.253610754	1
2012	2018	2002	155.8200378	1503.700486	0.195378151	1
2012	2018	2001	0	1538.173937	0.263550719	1
2012	2018	2000	0	707.923583	0	1
2012	2018	1999	0	291.1540865	0	1
2012	2018	1998	0	116.0581015	0	1
2012	2018	1997	0	232.9603169	0	1
2012	2018	1996	0	79.78773109	0	1
2012	2018	1995	0	22.60566449	0	1
2012	2018	1994	0	9.795294118	0	1
2012	2018	1993	0	2	0	1
2012	2018	1990	0	1	0	1
2012	2019	2011	87331.47766	260.08	1	1
2012	2019	2010	77710.59612	1098.628597	0	1
2012	2019	2009	29651.34088	1465.370603	0.14479638	1
2012	2019	2008	22475.42533	4335.89602	0.794117647	1
2012	2019	2007	15337.42302	4422.141992	0.628474467	1
2012	2019	2006	7230.909171	5248.373797	0.395772463	1
2012	2019	2005	2237.217421	4906.987821	0.551318681	1
2012	2019	2004	937.0975512	3327.159411	0.492411118	1
2012	2019	2003	135.6654799	2565.20256	0.391428571	1
2012	2019	2002	0	1503.700486	0.296554622	1
2012	2019	2001	210.7585738	1538.173937	0.26512605	1
2012	2019	2000	0	707.923583	0.04	1
2012	2019	1999	0	291.1540865	0	1
2012	2019	1998	0	116.0581015	0	1
2012	2019	1997	0	232.9603169	0	1
2012	2019	1996	0	79.78773109	0	1
2012	2019	1995	0	22.60566449	0	1
2012	2019	1994	0	9.795294118	0	1
2012	2019	1993	0	2	0	1
