#year	age	cno	cwt	swt	mat	ssbwt
2013	21	24	5035	5035	1	5035
2013	22	16	5613	5613	1	5613
2013	23	11	7151	7151	1	7151
2013	24	2	4715	4715	1	4715
2013	25	3	9948	9948	1	9948
2014	1	-1	8	8	0	8
2014	2	-1	22	22	0	22
2014	3	-1	58	58	0	58
2014	4	-1	123	123	0	123
2014	5	17	704	221	0	2516
2014	6	48	1005	300	0	2057
2014	7	136	1327	528	0.03	2007
2014	8	219	1644	873	0.142	2455
2014	9	311	1929	1007	0.193	2466
2014	10	328	2171	1359	0.326	2612
2014	11	302	2462	1736	0.417	2740
2014	12	316	2750	2186	0.664	2768
2014	13	255	3023	2720	0.749	3237
2014	14	233	3187	3036	0.873	3332
2014	15	185	3507	3300	0.947	3405
2014	16	113	3789	3447	0.877	3747
2014	17	85	4245	3785	0.883	4098
2014	18	70	4342	4502	0.996	4515
2014	19	46	4529	2640	0.711	3091
2014	20	33	4415	4415	1	4415
2014	21	14	4486	4486	1	4486
2014	22	12	5472	5472	1	5472
2014	23	7	5369	5369	1	5369
2014	24	2	5173	5173	1	5173
2014	25	3	4364	4364	1	4364
2015	1	-1	6	6	0	6
2015	2	-1	23	23	0	23
2015	3	-1	60	60	0	60
2015	4	-1	119	119	0	119
2015	5	2	523	223	0	2441
2015	6	26	1125	339	0	2021
2015	7	95	1334	491	0.018	1988
2015	8	255	1651	909	0.122	2117
2015	9	400	1881	1313	0.379	2234
2015	10	418	2184	1805	0.54	2563
2015	11	486	2531	2055	0.62	2724
2015	12	344	2801	2356	0.721	2866
2015	13	225	3067	2828	0.89	3027
2015	14	200	3275	3411	0.945	3531
2015	15	197	3649	3880	0.982	3929
2015	16	121	3892	4138	0.989	4170
2015	17	80	4626	4831	0.984	4886
2015	18	52	4969	5420	0.994	5445
2015	19	32	5129	6241	0.989	6298
2015	20	17	5712	5712	1	5712
2015	21	15	5598	5598	1	5598
2015	22	10	4868	4868	1	4868
2015	23	2	6376	6376	1	6376
2015	24	0	9316	9316	1	9316
2015	25	4	7545	7545	1	7545
2016	1	-1	8	8	0	8
2016	2	-1	19	19	0	19
2016	3	-1	61	61	0	61
2016	4	-1	126	126	0	126
2016	5	0	867	234	0	2412
2016	6	66	1023	349	0	2000
2016	7	209	1381	579	0.041	2080
2016	8	273	1459	824	0.079	2133
2016	9	505	1734	1059	0.241	2211
2016	10	574	2058	1710	0.534	2416
2016	11	515	2441	2259	0.68	2850
2016	12	418	2791	2401	0.698	2936
2016	13	264	3026	2623	0.825	2901
2016	14	267	3302	3158	0.902	3349
2016	15	158	3970	4101	0.976	4173
2016	16	95	3839	4554	0.965	4670
2016	17	58	4518	4279	0.986	4322
2016	18	41	4800	5121	0.994	5146
2016	19	27	5440	5991	0.991	6032
2016	20	11	5468	5468	1	5468
2016	21	1	7119	7119	1	7119
2016	22	6	5972	5972	1	5972
2016	23	5	7112	7112	1	7112
2016	24	6	5084	5084	1	5084
2016	25	1	7649	7649	1	7649
2017	1	-1	11	11	0	11
2017	2	-1	29	29	0	29
2017	3	-1	53	53	0	53
2017	4	-1	122	122	0	122
2017	5	3	455	227	0	2443
2017	6	21	1065	297	0	2009
2017	7	194	1119	590	0.032	2125
2017	8	227	1390	867	0.098	2250
2017	9	203	1527	1069	0.198	2374
2017	10	290	1796	1637	0.479	2434
2017	11	357	1936	1983	0.618	2599
2017	12	320	2185	2392	0.677	2978
2017	13	334	2479	2874	0.813	3262
2017	14	328	2915	3328	0.849	3694
2017	15	233	3070	3981	0.919	4240
2017	16	146	3266	3945	0.935	4119
2017	17	134	3888	5070	0.987	5122
2017	18	78	3677	5193	0.989	5238
2017	19	61	4415	5437	0.994	5460
2017	20	25	6208	6208	1	6208
2017	21	30	5164	5164	1	5164
2017	22	18	4396	4396	1	4396
2017	23	5	3678	3678	1	3678
2017	24	8	3472	3472	1	3472
2017	25	5	3026	3026	1	3026
2018	1	-1	5	5	0	5
2018	2	-1	26	26	0	26
2018	3	-1	55	55	0	55
2018	4	-1	107	107	0	107
2018	5	4	808	204	0	2430
2018	6	24	1028	358	0	2004
2018	7	135	1203	588	0.039	3046
2018	8	346	1362	894	0.123	2023
2018	9	411	1730	1173	0.292	2056
2018	10	458	1970	1633	0.458	2496
2018	11	591	2282	1933	0.612	2614
2018	12	499	2530	2410	0.711	2945
2018	13	339	2810	2480	0.677	3099
2018	14	194	3097	2637	0.775	3079
2018	15	216	3445	3675	0.937	3835
2018	16	180	4009	3739	0.919	3948
2018	17	112	3914	4017	0.931	4229
2018	18	91	5030	4194	0.82	4827
2018	19	68	5361	6104	0.997	6120
2018	20	52	5960	5960	1	5960
2018	21	23	5325	5325	1	5325
2018	22	10	4730	4730	1	4730
2018	23	5	4790	4790	1	4790
2018	24	4	6482	6482	1	6482
2018	25	0	4992	4992	1	4992
2019	1	-1	9	9	0	9
2019	2	-1	26	26	0	26
2019	3	-1	58	58	0	58
2019	4	-1	115	115	0	115
2019	5	14	680	189	0	2436
2019	6	38	1122	308	0	2015
2019	7	129	1297	610	0.013	2411
2019	8	223	1604	966	0.155	2136
2019	9	387	1906	1225	0.315	2084
2019	10	427	2244	1789	0.507	2549
2019	11	423	2482	2144	0.683	2629
2019	12	368	2834	2522	0.732	3044
2019	13	265	3004	2882	0.825	3230
2019	14	259	3532	3061	0.914	3221
2019	15	192	3788	3812	0.982	3858
2019	16	132	4201	4458	0.991	4486
2019	17	114	4505	4641	0.988	4680
2019	18	72	5346	5249	0.996	5264
2019	19	90	5808	6018	0.994	6045
2019	20	50	5433	5433	1	5433
2019	21	23	5534	5534	1	5534
2019	22	5	6223	6223	1	6223
2019	23	0	5312	5312	1	5312
2019	24	0	9844	9844	1	9844
2019	25	0	9883	9883	1	9883
2020	1	-1	11	11	0	11
2020	2	-1	26	26	0	26
2020	3	-1	64	64	0	64
2020	4	-1	128	128	0	128
2020	5	9	788	230	0	2386
2020	6	40	1133	314	0	1969
2020	7	144	1412	541	0.03	2149
2020	8	287	1615	925	0.093	2014
2020	9	314	1977	1359	0.382	2134
2020	10	404	2141	1673	0.564	2287
2020	11	316	2400	2333	0.775	2739
2020	12	334	2862	2574	0.783	3032
2020	13	222	3184	2705	0.847	3012
2020	14	181	3518	2852	0.873	3140
2020	15	135	3629	3835	0.896	4131
2020	16	95	3871	3701	0.943	3837
2020	17	95	4393	3975	0.986	4012
2020	18	55	4763	5363	0.99	5404
2020	19	45	5991	6210	0.991	6252
2020	20	14	6305	6305	1	6305
2020	21	15	6690	6690	1	6690
2020	22	8	5044	5044	1	5044
2020	23	3	7694	7694	1	7694
2020	24	0	9010	9010	1	9010
2020	25	3	6528	6528	1	6528
2021	1	-1	7	7	0	7
2021	2	-1	24	24	0	24
2021	3	-1	55	55	0	55
2021	4	-1	135	135	0	135
2021	5	5	796	231	0	2476
2021	6	24	1139	393	0	2040
2021	7	147	1315	592	0.023	2251
2021	8	243	1547	994	0.117	2157
2021	9	467	1754	1260	0.29	2152
2021	10	524	2142	1855	0.571	2433
2021	11	415	2404	2123	0.619	2747
2021	12	458	2644	2340	0.729	2808
2021	13	325	2949	2939	0.931	3064
2021	14	299	3254	3623	0.948	3751
2021	15	125	4041	3407	0.865	3756
2021	16	113	4285	4658	0.986	4708
2021	17	66	4991	4585	0.989	4620
2021	18	86	5639	5212	0.993	5239
2021	19	58	5825	6886	0.983	6984
2021	20	17	6423	6423	1	6423
2021	21	5	6356	6356	1	6356
2021	22	0	7517	7517	1	7517
2021	23	0	4859	4859	1	4859
2021	24	0	9105	9105	1	9105
2021	25	3	5836	5836	1	5836
