#year	age	ind
1992	0	3874476.93
1993	0	-1
1994	0	-1
1995	0	3766378.516
1996	0	-1
1997	0	-1
1998	0	4198626.531
1999	0	-1
2000	0	-1
2001	0	3233833.244
2002	0	-1
2003	0	-1
2004	0	3106808.703
2005	0	-1
2006	0	-1
2007	0	3782966.707
2008	0	-1
2009	0	-1
2010	0	4810751.571
2011	0	-1
2012	0	-1
2013	0	4831948.353
2014	0	-1
2015	0	-1
2016	0	3524054.85
2017	0	-1
